589	318.549988	0.000000	50.90	-31.16	
590	319.549988	0.000000	51.52	-32.00	
591	320.549988	0.000000	52.16	-32.85	
592	321.549988	0.000000	52.81	-33.69	
593	322.549988	0.000000	53.48	-34.52	
594	323.549988	0.000000	54.15	-35.35	
595	324.549988	0.000000	54.84	-36.18	
596	325.549988	0.000000	55.55	-37.01	
597	326.549988	0.000000	56.27	-37.83	
598	327.549988	0.000000	57.01	-38.64	
599	328.549988	0.000000	57.76	-39.45	
600	329.549988	0.000000	58.53	-40.26	
601	330.549988	0.000000	59.32	-41.06	
602	331.549988	0.000000	60.13	-41.85	
603	332.549988	0.000000	60.96	-42.64	
604	333.549988	0.000000	61.82	-43.42	
605	334.549988	0.000000	62.69	-44.20	
606	335.549988	0.000000	63.59	-44.97	
607	336.549988	0.000000	64.51	-45.73	
608	337.549988	0.000000	65.45	-46.49	
609	338.549988	0.000000	66.43	-47.23	
610	339.549988	0.000000	67.43	-47.97	
611	340.549988	0.000000	68.46	-48.70	
612	341.549988	0.000000	69.52	-49.42	
613	342.549988	0.000000	70.61	-50.13	
614	343.549988	0.000000	71.73	-50.83	
615	344.549988	0.000000	72.89	-51.52	
616	345.549988	0.000000	74.08	-52.20	
617	346.549988	0.000000	75.31	-52.86	
618	347.549988	0.000000	76.57	-53.51	
619	348.549988	0.000000	77.88	-54.15	
620	349.549988	0.000000	79.23	-54.77	
621	350.549988	0.000000	80.61	-55.38	
622	351.549988	0.000000	82.05	-55.97	
623	352.549988	0.000000	83.52	-56.54	
624	353.549988	0.000000	85.04	-57.10	
625	354.549988	0.000000	86.60	-57.64	
626	355.549988	0.000000	88.21	-58.15	
627	356.549988	0.000000	89.87	-58.65	
628	357.549988	0.000000	91.57	-59.12	
629	358.549988	0.000000	93.32	-59.58	
630	359.549988	0.000000	95.12	-60.00	
631	0.550084	1.000000	97.73	-59.48	
632	1.550236	1.000000	99.57	-59.85	
633	2.550388	1.000000	101.46	-60.19	
634	3.550541	1.000000	103.38	-60.50	
635	4.550693	1.000000	105.33	-60.78	
636	5.550846	1.000000	107.32	-61.04	
